term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0008284,"positive regulation of cell proliferation",4.859%,-2.416, 1.623,2.926,-2.6760,0.791,0.559,8284,0
GO:0042127,"regulation of cell proliferation",8.898%,null,null,3.188,-3.0269,0.869,0.710,8284,1
GO:0070423,"nucleotide-binding oligomerization domain containing signaling pathway",0.202%, 3.627, 4.630,1.556,-2.6760,0.664,0.563,70423,0
GO:0097011,"cellular response to granulocyte macrophage colony-stimulating factor stimulus",0.063%, 5.064,-4.966,1.079,-2.2701,0.890,0.564,97011,0
GO:0002703,"regulation of leukocyte mediated immunity",0.912%, 2.408, 7.022,2.201,-2.1625,0.763,0.567,2703,0
GO:0090025,"regulation of monocyte chemotaxis",0.127%, 6.142, 2.965,1.362,-2.7718,0.715,0.570,90025,0
GO:0050921,"positive regulation of chemotaxis",0.739%,null,null,2.111,-2.0426,0.755,0.789,90025,1
GO:0002548,"monocyte chemotaxis",0.346%,null,null,1.785,-2.1426,0.761,0.914,90025,1
GO:0071675,"regulation of mononuclear cell migration",0.231%,null,null,1.613,-2.3634,0.777,0.842,90025,1
GO:0051338,"regulation of transferase activity",5.661%,-1.357, 0.565,2.992,-3.1759,0.889,0.572,51338,0
GO:1901565,"organonitrogen compound catabolic process",2.129%,-3.552,-0.604,2.568,-2.5014,0.916,0.572,1901565,0
GO:0006955,"immune response",11.858%, 5.143, 4.273,3.313,-6.6372,0.734,0.579,6955,0
GO:0009894,"regulation of catabolic process",3.006%,-5.963,-1.316,2.718,-2.4430,0.836,0.583,9894,0
GO:0009890,"negative regulation of biosynthetic process",8.546%,-6.169,-1.115,3.171,-2.1664,0.788,0.588,9890,0
GO:0031324,"negative regulation of cellular metabolic process",13.589%,null,null,3.372,-2.1378,0.776,0.737,9890,1
GO:0071310,"cellular response to organic substance",12.977%, 6.034,-4.676,3.352,-6.1117,0.838,0.590,71310,0
GO:0007162,"negative regulation of cell adhesion",1.321%,-1.150, 0.281,2.362,-2.2701,0.858,0.593,7162,0
GO:0031345,"negative regulation of cell projection organization",0.837%,-2.192, 0.520,2.164,-2.0730,0.902,0.594,31345,0
GO:0070887,"cellular response to chemical stimulus",15.701%, 6.086,-4.712,3.435,-4.9520,0.855,0.594,70887,0
GO:1905232,"cellular response to L-glutamate",0.017%, 4.036,-4.313,0.602,-2.8295,0.903,0.595,1905232,0
GO:0032101,"regulation of response to external stimulus",3.976%, 4.450, 0.333,2.839,-6.0507,0.819,0.596,32101,0
GO:0051174,"regulation of phosphorus metabolic process",9.492%,-6.006,-2.090,3.216,-3.7795,0.785,0.596,51174,0
GO:0033993,"response to lipid",5.055%, 5.845,-5.217,2.943,-2.6058,0.875,0.598,33993,0
GO:1903311,"regulation of mRNA metabolic process",0.773%,-6.410,-1.485,2.130,-2.0399,0.846,0.600,1903311,0
GO:0080090,"regulation of primary metabolic process",33.566%,-7.236,-2.307,3.765,-3.1813,0.778,0.608,80090,0
GO:0060255,"regulation of macromolecule metabolic process",33.630%,-6.369,-2.442,3.766,-2.2088,0.772,0.609,60255,0
GO:2001240,"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",0.196%, 4.279, 0.259,1.544,-2.1889,0.821,0.618,2001240,0
GO:1901099,"negative regulation of signal transduction in absence of ligand",0.196%,null,null,1.544,-2.1889,0.841,0.881,2001240,1
GO:0006464,"cellular protein modification process",22.683%,-4.315,-2.135,3.595,-4.2400,0.848,0.619,6464,0
GO:0036211,"protein modification process",22.683%,null,null,3.595,-4.2400,0.864,0.726,6464,1
GO:0009967,"positive regulation of signal transduction",8.309%, 3.342,-2.010,3.159,-4.2403,0.694,0.620,9967,0
GO:1902533,"positive regulation of intracellular signal transduction",5.263%,null,null,2.960,-3.0796,0.707,0.804,9967,1
GO:0010562,"positive regulation of phosphorus metabolic process",6.099%,-6.337,-0.893,3.024,-3.8788,0.702,0.620,10562,0
GO:0001932,"regulation of protein phosphorylation",7.519%,null,null,3.115,-3.5040,0.720,0.792,10562,1
GO:0019220,"regulation of phosphate metabolic process",9.417%,null,null,3.213,-3.7877,0.765,0.873,10562,1
GO:0042325,"regulation of phosphorylation",8.050%,null,null,3.145,-3.8242,0.769,0.838,10562,1
GO:0002833,"positive regulation of response to biotic stimulus",0.231%, 0.962, 2.984,1.613,-3.8788,0.809,0.621,2833,0
GO:1901652,"response to peptide",2.620%, 5.404,-5.204,2.658,-2.3043,0.871,0.623,1901652,0
GO:0002697,"regulation of immune effector process",1.922%, 2.436, 7.089,2.524,-2.1083,0.743,0.625,2697,0
GO:0070936,"protein K48-linked ubiquitination",0.283%,-1.963,-1.638,1.699,-2.0673,0.912,0.627,70936,0
GO:0002252,"immune effector process",6.896%, 2.434, 7.056,3.078,-3.3081,0.798,0.627,2252,0
GO:0002682,"regulation of immune system process",8.344%, 2.469, 7.103,3.160,-6.5889,0.742,0.653,2682,0
GO:0002819,"regulation of adaptive immune response",0.756%, 3.689, 6.119,2.121,-2.7425,0.713,0.653,2819,0
GO:0016310,"phosphorylation",13.018%,-2.067,-1.933,3.354,-3.0784,0.887,0.655,16310,0
GO:0006796,"phosphate-containing compound metabolic process",18.188%,null,null,3.499,-2.1397,0.881,0.728,16310,1
GO:0045893,"positive regulation of transcription, DNA-templated",7.905%,-6.811,-0.794,3.137,-2.6387,0.685,0.657,45893,0
GO:1902680,"positive regulation of RNA biosynthetic process",8.027%,null,null,3.144,-2.2634,0.685,0.902,45893,1
GO:0031328,"positive regulation of cellular biosynthetic process",10.167%,null,null,3.246,-2.7139,0.695,0.844,45893,1
GO:0051254,"positive regulation of RNA metabolic process",8.304%,null,null,3.158,-2.7750,0.695,0.835,45893,1
GO:0045935,"positive regulation of nucleobase-containing compound metabolic process",9.763%,null,null,3.229,-2.3157,0.696,0.842,45893,1
GO:0045944,"positive regulation of transcription from RNA polymerase II promoter",6.111%,null,null,3.025,-2.0914,0.695,0.876,45893,1
GO:0010557,"positive regulation of macromolecule biosynthetic process",9.406%,null,null,3.212,-2.4019,0.701,0.875,45893,1
GO:1903508,"positive regulation of nucleic acid-templated transcription",7.905%,null,null,3.137,-2.2701,0.685,0.914,45893,1
GO:0002604,"regulation of dendritic cell antigen processing and presentation",0.046%, 2.248, 6.888,0.954,-2.7750,0.798,0.659,2604,0
GO:0002579,"positive regulation of antigen processing and presentation",0.052%,null,null,1.000,-2.0127,0.753,0.916,2604,1
GO:0035872,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",0.208%, 2.727,-1.726,1.568,-2.6083,0.888,0.659,35872,0
GO:0002468,"dendritic cell antigen processing and presentation",0.052%, 2.312, 7.375,1.000,-2.6115,0.851,0.665,2468,0
GO:0032270,"positive regulation of cellular protein metabolic process",8.321%,-6.993,-1.151,3.159,-4.0149,0.675,0.665,32270,0
GO:0031401,"positive regulation of protein modification process",6.636%,null,null,3.061,-3.4522,0.678,0.851,32270,1
GO:0034340,"response to type I interferon",0.485%, 6.245, 3.200,1.929,-2.9195,0.738,0.665,34340,0
GO:0009966,"regulation of signal transduction",15.915%, 5.185,-2.148,3.441,-3.4960,0.758,0.674,9966,0
GO:0002821,"positive regulation of adaptive immune response",0.462%, 1.837, 6.254,1.908,-2.1904,0.679,0.674,2821,0
GO:0051247,"positive regulation of protein metabolic process",8.840%,-6.891,-1.067,3.186,-4.4272,0.694,0.675,51247,0
GO:0032268,"regulation of cellular protein metabolic process",13.728%,null,null,3.377,-4.1421,0.741,0.743,51247,1
GO:0031399,"regulation of protein modification process",9.683%,null,null,3.225,-4.2400,0.749,0.759,51247,1
GO:0032651,"regulation of interleukin-1 beta production",0.271%, 0.050, 2.410,1.681,-3.1857,0.903,0.680,32651,0
GO:0032611,"interleukin-1 beta production",0.329%,null,null,1.763,-2.7913,0.942,0.947,32651,1
GO:0032652,"regulation of interleukin-1 production",0.340%,null,null,1.778,-2.7139,0.901,0.966,32651,1
GO:0019219,"regulation of nucleobase-containing compound metabolic process",23.912%,-7.085,-2.198,3.618,-2.1463,0.757,0.681,19219,0
GO:0000165,"MAPK cascade",5.032%, 0.927,-4.736,2.941,-2.5676,0.716,0.681,165,0
GO:1901701,"cellular response to oxygen-containing compound",5.632%, 6.318,-5.254,2.990,-2.1889,0.857,0.685,1901701,0
GO:0032663,"regulation of interleukin-2 production",0.289%, 0.036, 2.411,1.708,-2.0172,0.907,0.685,32663,0
GO:0023014,"signal transduction by protein phosphorylation",5.239%, 0.747,-4.777,2.959,-2.3634,0.727,0.686,23014,0
GO:0043484,"regulation of RNA splicing",0.623%,-6.162,-1.482,2.037,-2.0664,0.850,0.687,43484,0
GO:0009057,"macromolecule catabolic process",6.878%,-3.417,-0.720,3.077,-2.4805,0.911,0.689,9057,0
GO:1902531,"regulation of intracellular signal transduction",10.006%, 5.438,-1.872,3.239,-3.5102,0.768,0.690,1902531,0
GO:0060337,"type I interferon signaling pathway",0.462%, 6.475, 1.337,1.908,-2.5225,0.691,0.692,60337,0
GO:0071357,"cellular response to type I interferon",0.462%,null,null,1.908,-2.5225,0.728,0.986,60337,1
GO:0010628,"positive regulation of gene expression",9.833%,-6.854,-0.478,3.232,-2.7066,0.717,0.692,10628,0
GO:0043085,"positive regulation of catalytic activity",9.279%,-1.428, 0.574,3.207,-4.6133,0.875,0.695,43085,0
GO:0051345,"positive regulation of hydrolase activity",5.499%,null,null,2.980,-2.1397,0.878,0.744,43085,1
GO:0050790,"regulation of catalytic activity",13.993%,-1.418, 0.588,3.385,-2.4621,0.881,0.696,50790,0
GO:0006357,"regulation of transcription from RNA polymerase II promoter",10.900%,-7.174,-2.071,3.276,-2.6115,0.764,0.696,6357,0
GO:0002577,"regulation of antigen processing and presentation",0.092%, 2.278, 6.884,1.230,-3.1870,0.788,0.696,2577,0
GO:0060333,"interferon-gamma-mediated signaling pathway",0.496%, 6.482, 1.301,1.940,-3.9381,0.689,0.697,60333,0
GO:0071346,"cellular response to interferon-gamma",0.808%,null,null,2.149,-3.1459,0.713,0.914,60333,1
GO:0050865,"regulation of cell activation",3.174%, 0.609, 2.191,2.741,-2.9544,0.829,0.700,50865,0
