term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006261,"DNA-dependent DNA replication",0.819%,-7.566, 3.232,2.155,-6.6891,0.864,0.611,6261,0
GO:0006271,"DNA strand elongation involved in DNA replication",0.104%,null,null,1.279,-4.5257,0.882,0.717,6261,1
GO:0006270,"DNA replication initiation",0.225%,null,null,1.602,-4.2943,0.875,0.778,6261,1
GO:0006267,"pre-replicative complex assembly involved in nuclear cell cycle DNA replication",0.012%,null,null,0.477,-5.2738,0.807,0.792,6261,1
GO:0044786,"cell cycle DNA replication",0.214%,null,null,1.580,-7.5467,0.798,0.758,6261,1
GO:1902299,"pre-replicative complex assembly involved in cell cycle DNA replication",0.012%,null,null,0.477,-5.2738,0.807,1.000,6261,1
GO:0032201,"telomere maintenance via semi-conservative replication",0.035%,null,null,0.845,-5.1627,0.767,0.852,6261,1
GO:0033260,"nuclear DNA replication",0.162%,null,null,1.462,-7.0133,0.799,0.712,6261,1
GO:1901576,"organic substance biosynthetic process",36.451%,-5.199,-0.492,3.801,-5.9279,0.913,0.618,1901576,0
GO:0045088,"regulation of innate immune response",2.279%, 5.601, 4.369,2.598,-16.1668,0.753,0.619,45088,0
GO:0050778,"positive regulation of immune response",4.501%,null,null,2.893,-10.4643,0.762,0.779,45088,1
GO:0031349,"positive regulation of defense response",2.441%,null,null,2.627,-12.4585,0.827,0.827,45088,1
GO:0002221,"pattern recognition receptor signaling pathway",1.027%,null,null,2.253,-4.3599,0.748,0.926,45088,1
GO:0002223,"stimulatory C-type lectin receptor signaling pathway",0.710%,null,null,2.093,-10.1760,0.752,0.888,45088,1
GO:0002218,"activation of innate immune response",1.662%,null,null,2.461,-14.8021,0.748,0.945,45088,1
GO:0002220,"innate immune response activating cell surface receptor signaling pathway",0.721%,null,null,2.100,-9.8244,0.752,0.890,45088,1
GO:0002253,"activation of immune response",3.716%,null,null,2.810,-7.3667,0.764,0.888,45088,1
GO:0045089,"positive regulation of innate immune response",1.910%,null,null,2.521,-14.4545,0.746,0.915,45088,1
GO:0002755,"MyD88-dependent toll-like receptor signaling pathway",0.214%,null,null,1.580,-4.5078,0.782,0.785,45088,1
GO:0002757,"immune response-activating signal transduction",3.405%,null,null,2.772,-7.6274,0.749,0.855,45088,1
GO:0002758,"innate immune response-activating signal transduction",1.621%,null,null,2.450,-13.8431,0.736,0.784,45088,1
GO:0002764,"immune response-regulating signaling pathway",3.589%,null,null,2.794,-7.4130,0.762,0.835,45088,1
GO:0002833,"positive regulation of response to biotic stimulus",0.231%, 3.708, 1.465,1.613,-13.7001,0.884,0.621,2833,0
GO:0050688,"regulation of defense response to virus",0.514%,null,null,1.954,-6.5234,0.763,0.844,2833,1
GO:0050691,"regulation of defense response to virus by host",0.179%,null,null,1.505,-5.1956,0.785,0.772,2833,1
GO:0034656,"nucleobase-containing small molecule catabolic process",0.040%,-5.222, 3.078,0.903,-4.3763,0.825,0.621,34656,0
GO:0043632,"modification-dependent macromolecule catabolic process",3.381%,-3.788, 1.412,2.769,-4.8305,0.867,0.623,43632,0
GO:0044265,"cellular macromolecule catabolic process",5.568%,null,null,2.985,-6.1067,0.861,0.794,43632,1
GO:0036388,"pre-replicative complex assembly",0.012%,-3.773,-5.212,0.477,-5.2738,0.868,0.627,36388,0
GO:0006955,"immune response",11.858%, 6.021, 3.243,3.313,-20.5709,0.806,0.627,6955,0
GO:0007346,"regulation of mitotic cell cycle",2.989%, 1.358,-5.355,2.715,-7.7901,0.844,0.628,7346,0
GO:0010564,"regulation of cell cycle process",3.393%,null,null,2.770,-6.5541,0.841,0.788,7346,1
GO:0045786,"negative regulation of cell cycle",3.318%,null,null,2.760,-6.9751,0.843,0.773,7346,1
GO:0006082,"organic acid metabolic process",6.284%,-3.843, 2.563,3.037,-8.2873,0.847,0.629,6082,0
GO:0000209,"protein polyubiquitination",1.673%,-2.661,-3.161,2.464,-6.5503,0.918,0.629,209,0
GO:0032446,"protein modification by small protein conjugation",5.234%,null,null,2.958,-6.9479,0.907,0.858,209,1
GO:0016567,"protein ubiquitination",4.737%,null,null,2.915,-5.7853,0.908,0.783,209,1
GO:0032543,"mitochondrial translation",0.704%,-5.732,-3.768,2.090,-28.0480,0.806,0.630,32543,0
GO:0098586,"cellular response to virus",0.225%, 2.211, 0.783,1.602,-4.9502,0.926,0.631,98586,0
GO:0070646,"protein modification by small protein removal",1.771%,-3.300,-4.067,2.489,-6.9486,0.910,0.634,70646,0
GO:0032606,"type I interferon production",0.687%, 2.397, 0.533,2.079,-6.4280,0.949,0.634,32606,0
GO:0001819,"positive regulation of cytokine production",2.256%,null,null,2.593,-4.9980,0.905,0.881,32606,1
GO:0001817,"regulation of cytokine production",3.387%,null,null,2.769,-5.3853,0.920,0.756,32606,1
GO:0050852,"T cell receptor signaling pathway",1.027%, 6.578, 3.910,2.253,-10.8317,0.774,0.642,50852,0
GO:0050851,"antigen receptor-mediated signaling pathway",1.564%,null,null,2.435,-4.6223,0.764,0.819,50852,1
GO:0038095,"Fc-epsilon receptor signaling pathway",1.044%,null,null,2.260,-4.6267,0.781,0.767,50852,1
GO:0034622,"cellular macromolecular complex assembly",5.747%,-0.347,-6.940,2.999,-6.7934,0.927,0.647,34622,0
GO:0009117,"nucleotide metabolic process",3.958%,-6.974, 3.971,2.837,-6.7421,0.789,0.649,9117,0
GO:1901293,"nucleoside phosphate biosynthetic process",1.916%,null,null,2.522,-4.5046,0.798,0.861,9117,1
GO:0009124,"nucleoside monophosphate biosynthetic process",0.531%,null,null,1.968,-5.0309,0.818,0.730,9117,1
GO:0009165,"nucleotide biosynthetic process",1.898%,null,null,2.519,-4.3094,0.797,0.860,9117,1
GO:0006753,"nucleoside phosphate metabolic process",3.993%,null,null,2.841,-6.8159,0.789,0.934,9117,1
GO:0006414,"translational elongation",0.819%,-7.067, 0.403,2.155,-23.3547,0.844,0.651,6414,0
GO:0006418,"tRNA aminoacylation for protein translation",0.283%,-6.926, 1.616,1.699,-6.6211,0.791,0.652,6418,0
GO:0043039,"tRNA aminoacylation",0.300%,null,null,1.724,-6.1702,0.815,0.989,6418,1
GO:0002682,"regulation of immune system process",8.344%, 5.832, 2.543,3.160,-6.5022,0.832,0.653,2682,0
GO:0043038,"amino acid activation",0.306%,-6.901, 1.176,1.732,-6.0287,0.842,0.657,43038,0
GO:0016032,"viral process",4.091%, 1.676,-3.190,2.851,-16.3087,0.935,0.659,16032,0
GO:0048525,"negative regulation of viral process",0.392%,null,null,1.839,-15.4586,0.910,0.857,16032,1
GO:0050792,"regulation of viral process",0.889%,null,null,2.190,-14.7047,0.912,0.952,16032,1
GO:0043903,"regulation of symbiosis, encompassing mutualism through parasitism",1.021%,null,null,2.250,-14.7225,0.917,0.871,16032,1
GO:0043902,"positive regulation of multi-organism process",0.658%,null,null,2.061,-14.6749,0.908,0.879,16032,1
GO:0043901,"negative regulation of multi-organism process",0.600%,null,null,2.021,-16.5804,0.918,0.805,16032,1
GO:1903900,"regulation of viral life cycle",0.819%,null,null,2.155,-15.1270,0.912,0.919,16032,1
GO:1903901,"negative regulation of viral life cycle",0.375%,null,null,1.820,-14.7510,0.909,0.967,16032,1
GO:0019058,"viral life cycle",2.366%,null,null,2.614,-11.3145,0.939,0.881,16032,1
GO:0045069,"regulation of viral genome replication",0.462%,null,null,1.908,-17.2509,0.915,0.713,16032,1
GO:0045071,"negative regulation of viral genome replication",0.294%,null,null,1.716,-17.4306,0.910,0.911,16032,1
GO:0019079,"viral genome replication",0.589%,null,null,2.013,-15.8948,0.944,0.734,16032,1
GO:0044403,"symbiosis, encompassing mutualism through parasitism",4.322%,null,null,2.875,-16.7674,0.939,0.948,16032,1
GO:0006310,"DNA recombination",1.570%,-7.257, 4.581,2.436,-4.6304,0.869,0.659,6310,0
GO:0000278,"mitotic cell cycle",5.822%, 1.684,-5.678,3.004,-12.9049,0.865,0.660,278,0
GO:0051726,"regulation of cell cycle",5.840%,null,null,3.006,-8.6090,0.849,0.767,278,1
GO:0022402,"cell cycle process",7.703%,null,null,3.126,-10.1806,0.860,0.767,278,1
GO:0016072,"rRNA metabolic process",1.518%,-7.013, 4.806,2.422,-6.3104,0.880,0.661,16072,0
GO:0034470,"ncRNA processing",2.268%,null,null,2.595,-5.8211,0.872,0.833,16072,1
GO:0006399,"tRNA metabolic process",1.016%,null,null,2.248,-6.2459,0.885,0.757,16072,1
GO:0044248,"cellular catabolic process",9.221%,-3.748, 1.452,3.204,-7.6930,0.874,0.664,44248,0
GO:0009057,"macromolecule catabolic process",6.878%,null,null,3.077,-4.6325,0.876,0.758,44248,1
GO:1901575,"organic substance catabolic process",10.848%,null,null,3.274,-6.7027,0.879,0.833,44248,1
GO:1903706,"regulation of hemopoiesis",1.823%, 6.889, 1.925,2.501,-5.7044,0.804,0.665,1903706,0
GO:0048534,"hematopoietic or lymphoid organ development",4.339%,null,null,2.877,-4.5538,0.826,0.928,1903706,1
GO:0030097,"hemopoiesis",4.108%,null,null,2.853,-4.2991,0.827,0.834,1903706,1
GO:0031347,"regulation of defense response",3.964%, 4.901, 6.349,2.838,-11.7625,0.840,0.677,31347,0
GO:0045087,"innate immune response",5.124%,null,null,2.949,-24.8860,0.776,0.711,31347,1
GO:0031146,"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",0.415%,-4.321,-0.839,1.863,-12.9555,0.877,0.686,31146,0
GO:0050776,"regulation of immune response",5.799%, 6.534, 3.583,3.003,-10.0913,0.772,0.687,50776,0
GO:0002684,"positive regulation of immune system process",6.047%,null,null,3.021,-7.1061,0.806,0.805,50776,1
GO:0001738,"morphogenesis of a polarized epithelium",0.779%, 2.262, 0.222,2.134,-5.2033,0.963,0.687,1738,0
GO:0043604,"amide biosynthetic process",4.264%,-7.612, 2.244,2.869,-14.5765,0.865,0.689,43604,0
GO:0043043,"peptide biosynthetic process",3.832%,null,null,2.823,-13.2109,0.836,0.921,43604,1
GO:0006518,"peptide metabolic process",4.599%,null,null,2.902,-12.9402,0.842,0.880,43604,1
GO:0006412,"translation",3.693%,null,null,2.807,-12.8151,0.817,0.850,43604,1
GO:1902036,"regulation of hematopoietic stem cell differentiation",0.035%, 5.688, 1.631,0.845,-13.6893,0.849,0.691,1902036,0
GO:0019221,"cytokine-mediated signaling pathway",3.260%, 5.083, 5.481,2.753,-19.6245,0.836,0.692,19221,0
GO:0034341,"response to interferon-gamma",0.935%,null,null,2.212,-12.1771,0.769,0.719,19221,1
GO:0071356,"cellular response to tumor necrosis factor",1.570%,null,null,2.436,-7.8631,0.876,0.914,19221,1
GO:0071345,"cellular response to cytokine stimulus",4.172%,null,null,2.860,-16.8948,0.864,0.882,19221,1
GO:0034612,"response to tumor necrosis factor",1.673%,null,null,2.464,-8.4359,0.888,0.775,19221,1
GO:0033209,"tumor necrosis factor-mediated signaling pathway",0.964%,null,null,2.225,-10.2379,0.854,0.755,19221,1
GO:0060333,"interferon-gamma-mediated signaling pathway",0.496%, 5.301, 4.906,1.940,-11.5497,0.758,0.697,60333,0
GO:0071346,"cellular response to interferon-gamma",0.808%,null,null,2.149,-9.4798,0.764,0.914,60333,1
