term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0030097,"hemopoiesis",4.108%,null,null,2.853,-2.6646,0.699,0.834,1903706,1
GO:0006955,"immune response",11.858%, 7.780, 0.337,3.313,-37.9092,0.686,0.579,6955,0
GO:0035456,"response to interferon-beta",0.133%,-0.388, 8.148,1.380,-9.4476,0.874,0.579,35456,0
GO:0035458,"cellular response to interferon-beta",0.087%, 0.052, 8.406,1.204,-2.9648,0.868,0.581,35458,0
GO:0002683,"negative regulation of immune system process",2.152%, 7.101,-3.162,2.573,-3.8159,0.678,0.584,2683,0
GO:0001672,"regulation of chromatin assembly or disassembly",0.052%,-0.396,-0.163,1.000,-2.2498,0.954,0.585,1672,0
GO:0071310,"cellular response to organic substance",12.977%, 1.982, 7.717,3.352,-12.9502,0.834,0.590,71310,0
GO:0070887,"cellular response to chemical stimulus",15.701%, 2.182, 7.742,3.435,-10.5543,0.851,0.594,70887,0
GO:0032101,"regulation of response to external stimulus",3.976%, 4.928, 3.689,2.839,-11.0261,0.788,0.596,32101,0
GO:0051241,"negative regulation of multicellular organismal process",5.741%, 1.697,-6.830,2.998,-2.7107,0.797,0.596,51241,0
GO:0070498,"interleukin-1-mediated signaling pathway",0.115%,-0.101, 7.594,1.322,-3.2013,0.833,0.598,70498,0
GO:0071347,"cellular response to interleukin-1",0.519%,null,null,1.959,-2.5312,0.844,0.829,70498,1
GO:0060760,"positive regulation of response to cytokine stimulus",0.208%, 3.465, 6.332,1.568,-7.2784,0.752,0.606,60760,0
GO:0001959,"regulation of cytokine-mediated signaling pathway",0.842%,null,null,2.167,-4.9719,0.743,0.857,60760,1
GO:0001961,"positive regulation of cytokine-mediated signaling pathway",0.202%,null,null,1.556,-4.2010,0.734,0.758,60760,1
GO:0060340,"positive regulation of type I interferon-mediated signaling pathway",0.058%,null,null,1.041,-2.4649,0.607,0.902,60760,1
GO:0006974,"cellular response to DNA damage stimulus",4.576%, 4.864, 4.900,2.900,-2.3900,0.850,0.612,6974,0
GO:0009967,"positive regulation of signal transduction",8.309%, 3.371, 5.218,3.159,-2.9009,0.711,0.620,9967,0
GO:0051248,"negative regulation of protein metabolic process",6.197%,-2.310,-6.182,3.031,-2.6766,0.868,0.620,51248,0
GO:0042771,"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",0.254%, 3.878, 4.008,1.653,-2.3729,0.838,0.620,42771,0
GO:0002833,"positive regulation of response to biotic stimulus",0.231%, 4.215, 1.914,1.613,-10.2805,0.776,0.621,2833,0
GO:0002832,"negative regulation of response to biotic stimulus",0.208%,null,null,1.568,-5.4114,0.789,0.782,2833,1
GO:0050688,"regulation of defense response to virus",0.514%,null,null,1.954,-7.2456,0.575,0.844,2833,1
GO:0050691,"regulation of defense response to virus by host",0.179%,null,null,1.505,-5.0984,0.608,0.772,2833,1
GO:0002230,"positive regulation of defense response to virus by host",0.115%,null,null,1.322,-4.2003,0.621,0.801,2833,1
GO:0002252,"immune effector process",6.896%, 7.796,-2.443,3.078,-32.1326,0.747,0.627,2252,0
GO:0051172,"negative regulation of nitrogen compound metabolic process",8.632%,-0.439,-3.813,3.175,-2.1820,0.875,0.628,51172,0
GO:0098586,"cellular response to virus",0.225%, 2.022, 0.901,1.602,-5.1326,0.877,0.631,98586,0
GO:0006301,"postreplication repair",0.317%, 5.440, 3.117,1.748,-2.5256,0.865,0.635,6301,0
GO:0043367,"CD4-positive, alpha-beta T cell differentiation",0.364%, 6.937,-3.372,1.806,-3.0804,0.735,0.636,43367,0
GO:0046636,"negative regulation of alpha-beta T cell activation",0.156%,null,null,1.447,-2.4470,0.703,0.822,43367,1
GO:0046632,"alpha-beta T cell differentiation",0.519%,null,null,1.959,-2.5114,0.727,0.923,43367,1
GO:0035710,"CD4-positive, alpha-beta T cell activation",0.410%,null,null,1.857,-2.6766,0.772,0.893,43367,1
GO:0045066,"regulatory T cell differentiation",0.121%,null,null,1.342,-2.5530,0.761,0.702,43367,1
GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",0.219%,null,null,1.591,-2.1643,0.666,0.933,43367,1
GO:0019060,"intracellular transport of viral protein in host cell",0.029%,-3.348,-3.366,0.778,-2.9507,0.825,0.637,19060,0
GO:0046725,"negative regulation by virus of viral protein levels in host cell",0.012%,null,null,0.477,-2.1834,0.871,0.855,19060,1
GO:0030581,"symbiont intracellular protein transport in host",0.029%,null,null,0.778,-2.9507,0.869,1.000,19060,1
GO:0039528,"cytoplasmic pattern recognition receptor signaling pathway in response to virus",0.144%, 6.075,-0.239,1.415,-5.1718,0.490,0.637,39528,0
GO:1900245,"positive regulation of MDA-5 signaling pathway",0.023%,null,null,0.699,-2.6987,0.520,0.816,39528,1
GO:1900246,"positive regulation of RIG-I signaling pathway",0.046%,null,null,0.954,-2.1008,0.499,0.855,39528,1
GO:0002753,"cytoplasmic pattern recognition receptor signaling pathway",0.335%,null,null,1.771,-4.0311,0.600,0.740,39528,1
GO:0039533,"regulation of MDA-5 signaling pathway",0.040%,null,null,0.903,-2.2822,0.509,0.921,39528,1
GO:0039529,"RIG-I signaling pathway",0.110%,null,null,1.301,-2.6734,0.498,0.915,39528,1
GO:0039530,"MDA-5 signaling pathway",0.058%,null,null,1.041,-5.4209,0.519,0.869,39528,1
GO:0002682,"regulation of immune system process",8.344%, 7.860,-2.437,3.160,-12.2837,0.709,0.653,2682,0
GO:0000731,"DNA synthesis involved in DNA repair",0.433%, 3.226, 2.770,1.881,-2.5256,0.858,0.657,731,0
GO:0019985,"translesion synthesis",0.242%,null,null,1.633,-2.6791,0.864,0.756,731,1
GO:0031623,"receptor internalization",0.496%,-3.539,-2.489,1.940,-2.2578,0.900,0.659,31623,0
GO:0044764,"multi-organism cellular process",4.120%,-1.475,-1.908,2.854,-4.2763,0.923,0.660,44764,0
GO:0034340,"response to type I interferon",0.485%, 7.444, 2.517,1.929,-25.1720,0.664,0.665,34340,0
GO:0009966,"regulation of signal transduction",15.915%, 3.989, 5.945,3.441,-2.0750,0.748,0.674,9966,0
GO:0032757,"positive regulation of interleukin-8 production",0.254%, 0.329,-6.428,1.653,-2.9451,0.732,0.676,32757,0
GO:0032677,"regulation of interleukin-8 production",0.358%,null,null,1.799,-2.2139,0.763,0.951,32757,1
GO:0045088,"regulation of innate immune response",2.279%, 7.594, 1.073,2.598,-14.4995,0.584,0.677,45088,0
GO:0031348,"negative regulation of defense response",0.877%,null,null,2.185,-4.1383,0.737,0.728,45088,1
GO:0050778,"positive regulation of immune response",4.501%,null,null,2.893,-9.8655,0.560,0.779,45088,1
GO:0031349,"positive regulation of defense response",2.441%,null,null,2.627,-8.0777,0.698,0.827,45088,1
GO:0002221,"pattern recognition receptor signaling pathway",1.027%,null,null,2.253,-4.3450,0.567,0.866,45088,1
GO:0002218,"activation of innate immune response",1.662%,null,null,2.461,-5.2345,0.557,0.917,45088,1
GO:0002253,"activation of immune response",3.716%,null,null,2.810,-6.0017,0.564,0.839,45088,1
GO:0045089,"positive regulation of innate immune response",1.910%,null,null,2.521,-9.8241,0.553,0.801,45088,1
GO:0002757,"immune response-activating signal transduction",3.405%,null,null,2.772,-3.4789,0.555,0.888,45088,1
GO:0002758,"innate immune response-activating signal transduction",1.621%,null,null,2.450,-3.5242,0.549,0.945,45088,1
GO:0002764,"immune response-regulating signaling pathway",3.589%,null,null,2.794,-3.7023,0.588,0.835,45088,1
GO:0046719,"regulation by virus of viral protein levels in host cell",0.063%,-1.461,-1.439,1.079,-3.4379,0.879,0.677,46719,0
GO:0006954,"inflammatory response",3.785%, 5.500, 3.403,2.818,-5.4114,0.823,0.678,6954,0
GO:0045824,"negative regulation of innate immune response",0.225%, 7.765,-0.385,1.602,-7.1666,0.627,0.681,45824,0
GO:0002228,"natural killer cell mediated immunity",0.335%, 7.959,-0.981,1.771,-2.7107,0.674,0.681,2228,0
GO:0032722,"positive regulation of chemokine production",0.289%, 1.252,-4.248,1.708,-2.6734,0.732,0.685,32722,0
GO:0050776,"regulation of immune response",5.799%, 7.858, 0.981,3.003,-13.4260,0.597,0.687,50776,0
GO:0002684,"positive regulation of immune system process",6.047%,null,null,3.021,-9.7073,0.628,0.805,50776,1
GO:0032268,"regulation of cellular protein metabolic process",13.728%,-6.291,-2.637,3.377,-2.3850,0.884,0.688,32268,0
GO:0070555,"response to interleukin-1",0.664%, 0.137, 6.660,2.064,-2.7553,0.855,0.690,70555,0
GO:0002704,"negative regulation of leukocyte mediated immunity",0.260%, 7.150,-3.105,1.663,-4.1743,0.661,0.690,2704,0
GO:0001911,"negative regulation of leukocyte mediated cytotoxicity",0.075%,null,null,1.146,-2.4343,0.921,0.953,2704,1
GO:0045953,"negative regulation of natural killer cell mediated cytotoxicity",0.058%,null,null,1.041,-2.7093,0.608,0.867,2704,1
GO:0002716,"negative regulation of natural killer cell mediated immunity",0.063%,null,null,1.079,-2.6438,0.614,0.873,2704,1
GO:0002711,"positive regulation of T cell mediated immunity",0.185%,null,null,1.519,-2.2542,0.592,0.895,2704,1
GO:0002707,"negative regulation of lymphocyte mediated immunity",0.196%,null,null,1.544,-3.5148,0.661,0.833,2704,1
GO:0002708,"positive regulation of lymphocyte mediated immunity",0.427%,null,null,1.875,-2.1820,0.632,0.891,2704,1
GO:0002705,"positive regulation of leukocyte mediated immunity",0.508%,null,null,1.949,-3.5958,0.634,0.906,2704,1
GO:0002706,"regulation of lymphocyte mediated immunity",0.681%,null,null,2.076,-4.1259,0.653,0.851,2704,1
GO:2000660,"negative regulation of interleukin-1-mediated signaling pathway",0.023%, 3.399, 6.663,0.699,-2.1150,0.781,0.691,2000660,0
GO:0060337,"type I interferon signaling pathway",0.462%, 6.645, 3.313,1.908,-25.5812,0.633,0.692,60337,0
GO:0071357,"cellular response to type I interferon",0.462%,null,null,1.908,-25.5812,0.656,0.986,60337,1
GO:0032611,"interleukin-1 beta production",0.329%, 0.963,-5.003,1.763,-3.4441,0.788,0.695,32611,0
GO:0050704,"regulation of interleukin-1 secretion",0.190%,null,null,1.531,-2.6379,0.688,0.970,32611,1
GO:0050702,"interleukin-1 beta secretion",0.208%,null,null,1.568,-2.8528,0.724,0.926,32611,1
GO:0050701,"interleukin-1 secretion",0.237%,null,null,1.623,-3.3036,0.723,0.936,32611,1
GO:0050706,"regulation of interleukin-1 beta secretion",0.167%,null,null,1.477,-2.1443,0.691,0.960,32611,1
GO:0032651,"regulation of interleukin-1 beta production",0.271%,null,null,1.681,-2.0820,0.756,0.947,32611,1
GO:0032652,"regulation of interleukin-1 production",0.340%,null,null,1.778,-3.0463,0.752,0.966,32611,1
GO:0032731,"positive regulation of interleukin-1 beta production",0.173%,null,null,1.491,-2.0950,0.728,0.912,32611,1
GO:0050790,"regulation of catalytic activity",13.993%,-3.944,-1.023,3.385,-2.3497,0.924,0.696,50790,0
GO:0045589,"regulation of regulatory T cell differentiation",0.110%, 6.496,-3.825,1.301,-2.6734,0.685,0.697,45589,0
GO:0045582,"positive regulation of T cell differentiation",0.421%,null,null,1.869,-2.0806,0.619,0.807,45589,1
GO:0045591,"positive regulation of regulatory T cell differentiation",0.069%,null,null,1.114,-2.6438,0.667,0.952,45589,1
GO:0060333,"interferon-gamma-mediated signaling pathway",0.496%, 6.622, 3.354,1.940,-16.7694,0.630,0.697,60333,0
GO:0071346,"cellular response to interferon-gamma",0.808%,null,null,2.149,-14.7312,0.638,0.914,60333,1
GO:0060334,"regulation of interferon-gamma-mediated signaling pathway",0.121%,null,null,1.342,-5.5058,0.610,0.795,60333,1
GO:0060330,"regulation of response to interferon-gamma",0.127%,null,null,1.362,-5.5058,0.622,0.773,60333,1
